url,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,paliva,nox,co,voc,tzl,so2,ostatni,amoniak,co2
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/688150013_CZ.html,"TUP Bohemia s.r.o., Luby",293200,Družstevní 530,351 37 Luby,"50° 15´ 18.347"" sš 12° 23´ 55.319"" vd",12980081,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/650910273_CZ.html,Van Dai Nguyen,561000,Dragounská 2529/6,350 02 Cheb,"50° 4´ 17.574"" sš 12° 22´ 3.743"" vd",27325709,,,n/a,n/a,"0,050",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/691600171_CZ.html,"Veolia Energie Mariánské Lázně, s.r.o. - Výtopna Mariánské Lázně",353010,Nádražní náměstí 294,353 01 Mariánské Lázně,"49° 57´ 30.531"" sš 12° 41´ 33.028"" vd",30820995,"54,4","dřevní biomasa, topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.), zemní plyn (průměrná výhř. 34050 kJ/m3)","82,363","72,609",n/a,"0,650","8,097",n/a,n/a,"9 476,423"
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410101132_CZ.html,ZAPA beton a.s. - Betonárna Aš,236300,51,352 01 Aš,"50° 12´ 5.235"" sš 12° 12´ 38.132"" vd",11846178,,,n/a,n/a,n/a,"0,007",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/701740033_CZ.html,ZAPA beton a.s. - Pískovna Nebanice,236300,,350 02 Nebanice,"50° 7´ 5.185"" sš 12° 27´ 8.194"" vd",n/a,,,n/a,n/a,n/a,"0,985",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410100432_CZ.html,ŽÁROKOV v.o.s. - Aš,256100,Saská 1800/22,352 01 Aš,"50° 13´ 58.971"" sš 12° 11´ 11.663"" vd",11863871,,,"0,002",n/a,n/a,n/a,n/a,"0,003000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/767940013_CZ.html,AGROSPOL Czech spol. s.r.o.,467500,Plzeňská 328,364 01 Toužim,"50° 2´ 58.816"" sš 12° 59´ 32.074"" vd",12047619,"1,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,003","0,042",n/a,"0,001",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/715980023_CZ.html,Amphenol Tuchel Industrial GmbH,273300,Hroznětínská 1344,363 01 Ostrov,"50° 18´ 25.444"" sš 12° 56´ 12.020"" vd",12043001,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,030","0,010",n/a,n/a,n/a,"0,173",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/715880073_CZ.html,Amphenol-Tuchel Elektronics GmbH organizační složka Ostrov,273300,Hroznětínská 1344,363 01 Ostrov,"50° 18´ 25.444"" sš 12° 56´ 12.020"" vd",12043001,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,050","0,010",n/a,n/a,n/a,"0,243",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410371682_CZ.html,AVE CZ odpadové hospodářství s.r.o.-Činov,381100,,364 71 Stružná,"50° 12´ 21.275"" sš 12° 59´ 12.481"" vd",n/a,"0,9",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/625510013_CZ.html,BERDYCH plus spol. s r.o. - mobilní drtiče a třídiče v lomu Děpoltovice,421100,,362 25 Děpoltovice,"50° 17´ 29.002"" sš 12° 47´ 50.999"" vd",n/a,,,n/a,n/a,n/a,"3,520",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410304052_CZ.html,BERGER BETON spol. s r.o. - betonárna Sadov,236300,,362 61 Sadov,"50° 15´ 43.945"" sš 12° 53´ 33.515"" vd",n/a,,,n/a,n/a,n/a,"0,235",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410600702_CZ.html,"BLEX, a.s. - Abertamy, Vítězná",259900,Vítězná,362 35 Abertamy,"50° 22´ 15.855"" sš 12° 49´ 2.544"" vd",n/a,"0,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,934","0,021",n/a,"0,009",n/a,"0,000100",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/658390361_CZ.html,"BMP Bohemia Metal Produkt, s.r.o.",252900,148,362 11 Jenišov,"50° 13´ 19.777"" sš 12° 48´ 23.649"" vd",11935791,"0,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,294","0,049","0,667","0,003","0,001","0,010",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410303942_CZ.html,Bohemia Lignum a.s. - Dalovice,162300,Botanická 252/6,362 63 Dalovice,"50° 15´ 12.263"" sš 12° 53´ 21.031"" vd",11904861,"0,6",dřevní biomasa,"0,234","0,719","0,123","0,131","0,227",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410370482_CZ.html,BOHEMIA PORCELÁN MORITZ ZDEKAUER 1810 s.r.o.,234100,Závodu míru 891/111,360 17 Karlovy Vary,"50° 14´ 48.863"" sš 12° 49´ 46.348"" vd",20712065,,,"1,084","0,546",n/a,"0,133","0,068","0,156",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/797760123_CZ.html,BPS Žlutice s.r.o.,351100,Žižkov 545,364 52 Žlutice,"50° 6´ 0.818"" sš 13° 9´ 39.319"" vd",73618454,"1,7","bioplyn, nafta",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410371652_CZ.html,CAR POINT Karlovy Vary s.r.o.,452000,Chebská 361/55,360 06 Karlovy Vary,"50° 13´ 40.171"" sš 12° 49´ 55.999"" vd",26844141,"0,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,030","0,007","0,697",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/715880023_CZ.html,CZECH-CONT s.r.o.,251100,Mořičovská 265,363 01 Ostrov,"50° 17´ 57.896"" sš 12° 57´ 10.979"" vd",12032697,,,n/a,n/a,n/a,n/a,n/a,"0,050",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ041/410670022_CZ.html,"ČEPRO, a.s. - sklad PHL Hájek",521000,118,363 01 Hájek,"50° 16´ 37.476"" sš 12° 55´ 46.841"" vd",26843579,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
