zdroj_id,nazev,mnozstvi
625581061,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.280435
791051081,tuhé znečišťující látky,0.414
791051081,oxid siřičitý,0.002
791051081,oxidy dusíku,0.115
791051081,oxid uhelnatý,0.018
791051081,organické látky vyjádřené jako TOC,0.014
791051081,těkavé organické látky (VOC),1.15
791051081,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.023
655970433,oxidy dusíku,0.609
655970433,oxid uhelnatý,0.262
738081031,tuhé znečišťující látky,0.044
738081031,oxid siřičitý,0.004
738081031,oxidy dusíku,0.123
738081031,oxid uhelnatý,0.0
738081031,organické látky vyjádřené jako TOC,0.0
738081031,těkavé organické látky (VOC),0.0
738081031,amoniak,0.0
738081031,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.0
738081031,arsen,0.0
738081031,"cin a jeho sloučeniny, vyjádřené jako Sn",0.0
738081031,chrom (bez šestimocného chromu),0.0
738081031,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.0
738081031,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.0
738081031,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.0
738081031,"měď a její sloučeniny, vyjádřené jako Cu",0.0
738081031,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.0
738081031,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.0
738081031,"selen a jeho sloučeniny, vyjádřené jako Se",0.0
738081031,"vanad a jeho sloučeniny, vyjádřené jako V",0.0
738081031,"org. sloučeniny fluoru, vyjádřené jako F",0.006
738081031,"org. sloučeniny chloru, vyjádřené jako Cl",0.001
655970961,tuhé znečišťující látky,0.073
655970961,oxid siřičitý,0.036
655970961,oxidy dusíku,13.523
655970961,oxid uhelnatý,8.231
655970961,organické látky vyjádřené jako TOC,0.0
656130053,tuhé znečišťující látky,0.004
656130053,oxid siřičitý,0.002
656130053,oxidy dusíku,0.058
656130053,oxid uhelnatý,0.0
510300262,tuhé znečišťující látky,0.004
510300262,oxidy dusíku,0.197
510300262,oxid uhelnatý,0.001
510800252,oxidy dusíku,0.05
510800252,oxid uhelnatý,0.001
511000152,tuhé znečišťující látky,0.002
511000152,oxid siřičitý,0.002
511000152,oxidy dusíku,0.078
511000152,oxid uhelnatý,0.013
511000152,organické látky vyjádřené jako TOC,0.003
510300852,silné anorganické kyseliny,0.0
510300852,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.0
510300632,těkavé organické látky (VOC),0.466
655970431,tuhé znečišťující látky,0.057
655970431,oxid siřičitý,0.19
655970431,oxidy dusíku,2.15
655970431,oxid uhelnatý,0.185
655970431,organické látky vyjádřené jako TOC,0.052
655970431,těkavé organické látky (VOC),0.065
655970431,"antimon a jeho sloučeniny, vyjádřené jako Sb",4.23e-06
655970431,arsen,5.468e-05
655970431,chrom (bez šestimocného chromu),7.8e-05
655970431,"kadmium a jeho sloučeniny, vyjádřené jako Cd",6.17e-06
655970431,"kobalt a jeho sloučeniny, vyjádřené jako Co",3.88e-06
655970431,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.0001129
655970431,"měď a její sloučeniny, vyjádřené jako Cu",3.263e-05
655970431,"nikl a jeho sloučeniny, vyjádřené jako Ni",1.782e-05
655970431,"olovo a jeho sloučeniny, vyjádřené jako Pb",7.144e-05
655970431,"rtuť její sloučeniny, vyjádřené jako Hg",7.585e-05
655970431,"thalium a jeho sloučeniny, vyjádřené jako Tl",7.23e-06
655970431,"vanad a jeho sloučeniny, vyjádřené jako V",2.963e-05
655970431,polychlorované dibenzodioxiny a dibenzofurany,7.85e-10
655970431,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.00441
655970431,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.025524
660060251,tuhé znečišťující látky,0.001
660060251,oxidy dusíku,0.665
660060251,oxid uhelnatý,0.445
511000272,oxidy dusíku,0.079
511000272,oxid uhelnatý,0.003
510300932,tuhé znečišťující látky,0.002
510300932,oxid siřičitý,0.001
510300932,oxidy dusíku,0.001
510300932,oxid uhelnatý,0.001
510370162,oxidy dusíku,0.199
510370162,oxid uhelnatý,0.075
510370162,organické látky vyjádřené jako TOC,0.357
511000102,oxidy dusíku,0.088
511000102,oxid uhelnatý,0.019
511000512,tuhé znečišťující látky,0.044
511000512,oxidy dusíku,0.224
511000512,oxid uhelnatý,0.078
765020141,oxidy dusíku,0.632
765020141,oxid uhelnatý,0.031
655970283,organické látky vyjádřené jako TOC,0.624
655978021,tuhé znečišťující látky,0.001
655978021,oxid siřičitý,0.207
655978021,chrom (bez šestimocného chromu),0.001298
655978021,chrom šestimocný,0.0002
655978021,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.00037
655978021,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.0202
510800752,tuhé znečišťující látky,0.175
656131221,tuhé znečišťující látky,0.205
656131221,oxidy dusíku,0.276
656131221,oxid uhelnatý,0.004
656131071,tuhé znečišťující látky,0.16
656131071,oxidy dusíku,0.082
656131071,oxid uhelnatý,0.072
656131071,organické látky vyjádřené jako TOC,0.003
655970383,těkavé organické látky (VOC),1.013
625580043,tuhé znečišťující látky,0.136
625580043,oxid siřičitý,0.818
625580043,oxidy dusíku,21.829
625580043,oxid uhelnatý,0.218
625580043,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.042
625580043,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.065
625580043,Jiné znečišťující látky a jejich směsi výše neuvedené,0.036
657000291,tuhé znečišťující látky,0.833
657000291,oxid siřičitý,0.066
657000291,oxidy dusíku,6.097
657000291,oxid uhelnatý,0.043
657000291,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.01424
657000291,arsen,0.000877
657000291,"cin a jeho sloučeniny, vyjádřené jako Sn",8.4e-05
657000291,chrom (bez šestimocného chromu),0.000456
657000291,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.003043
657000291,"kobalt a jeho sloučeniny, vyjádřené jako Co",3.8e-05
657000291,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.000242
657000291,"měď a její sloučeniny, vyjádřené jako Cu",0.003589
657000291,"nikl a jeho sloučeniny, vyjádřené jako Ni",9.2e-05
657000291,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.000958
657000291,"selen a jeho sloučeniny, vyjádřené jako Se",0.006117
657000291,"vanad a jeho sloučeniny, vyjádřené jako V",7.1e-05
657000291,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.457798
657000291,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.034077
744340053,oxid dusičitý,0.0
744340053,oxid uhelnatý,0.0
744340053,organické látky vyjádřené jako TOC,0.016
510570462,oxidy dusíku,0.235
510570462,oxid uhelnatý,0.033
510570462,těkavé organické látky (VOC),0.092
510502142,těkavé organické látky (VOC),0.027
682031053,těkavé organické látky (VOC),0.002
510500112,těkavé organické látky (VOC),0.018
653820043,oxid siřičitý,0.0
653820043,oxidy dusíku,0.017
653820043,oxid uhelnatý,0.0
653820043,Kyselina sirova,0.000124
653820043,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.000175
653820043,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.000254
682031133,oxid uhelnatý,0.203
682031133,těkavé organické látky (VOC),0.444
653841191,tuhé znečišťující látky,0.521
653841191,oxid siřičitý,0.0
653841191,oxidy dusíku,1.201
653841191,oxid uhelnatý,0.051
653841191,těkavé organické látky (VOC),2.619
653841191,Kyselina sirova,0.008
756391171,tuhé znečišťující látky,0.12
756391171,oxid siřičitý,0.076
756391171,oxidy dusíku,0.482
756391171,oxid uhelnatý,0.021
756391171,těkavé organické látky (VOC),1.27
756391171,Kyselina sirova,0.019
510900912,tuhé znečišťující látky,0.68
622840021,oxidy dusíku,0.041
622840021,oxid uhelnatý,0.346
622840021,těkavé organické látky (VOC),0.583
510570742,tuhé znečišťující látky,0.321
510970152,tuhé znečišťující látky,0.358
682030083,oxidy dusíku,0.365
682030083,oxid uhelnatý,0.134
510223822,oxidy dusíku,0.05
510223822,oxid uhelnatý,0.024
679490013,tuhé znečišťující látky,0.094
510270242,oxidy dusíku,1.163
510270242,oxid uhelnatý,1.462
510224092,tuhé znečišťující látky,0.0
510224092,oxid siřičitý,0.0
510224092,oxidy dusíku,0.0
510224092,oxid uhelnatý,0.0
510224092,organické látky vyjádřené jako TOC,0.0
510224092,těkavé organické látky (VOC),0.0
510224092,amoniak,0.0
510500362,oxidy dusíku,0.14
510500362,oxid uhelnatý,0.006
510570652,tuhé znečišťující látky,0.0
510570652,oxid siřičitý,0.0
510570652,oxidy dusíku,0.007
510570652,oxid uhelnatý,0.001
510570652,organické látky vyjádřené jako TOC,0.0
640340013,oxidy dusíku,2.935
640340013,oxid uhelnatý,0.359
510270112,oxidy dusíku,5.258
510270112,oxid uhelnatý,2.331
631080033,oxidy dusíku,0.009
631080033,oxid uhelnatý,0.0
631080033,těkavé organické látky (VOC),0.0
510223542,tuhé znečišťující látky,0.088
510223542,oxid siřičitý,2.74
510223542,oxidy dusíku,0.561
510223542,oxid uhelnatý,0.241
643760013,tuhé znečišťující látky,0.06
643760013,oxid siřičitý,0.0
643760013,oxidy dusíku,0.075
643760013,oxid uhelnatý,0.24
510501832,tuhé znečišťující látky,0.0
510570302,tuhé znečišťující látky,0.2
510570302,oxidy dusíku,2.452
510570302,oxid uhelnatý,7.116
510570302,organické látky vyjádřené jako TOC,1.342
510570302,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.579
682031121,tuhé znečišťující látky,0.268
682031121,oxidy dusíku,2.789
682031121,oxid uhelnatý,2.361
682031121,těkavé organické látky (VOC),0.718
510223802,tuhé znečišťující látky,4.755
647390113,tuhé znečišťující látky,0.67
647390073,tuhé znečišťující látky,2.942
510500532,tuhé znečišťující látky,0.004
510500532,organické látky vyjádřené jako TOC,0.218
510500532,těkavé organické látky (VOC),0.453
647391051,tuhé znečišťující látky,1.172
647391051,oxid siřičitý,0.001
647391051,oxidy dusíku,0.11
647391051,oxid uhelnatý,0.027
647391051,organické látky vyjádřené jako TOC,0.004
647391051,těkavé organické látky (VOC),0.005
682031161,tuhé znečišťující látky,0.001
682031161,oxid siřičitý,0.012
682031161,oxidy dusíku,0.436
682031161,oxid uhelnatý,0.419
682031161,organické látky vyjádřené jako TOC,1.202
682031161,těkavé organické látky (VOC),1.466
682031161,Kyselina sirova,0.007
682031161,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.783
510500502,těkavé organické látky (VOC),0.01
653840013,oxidy dusíku,2.308
653840013,oxid uhelnatý,0.352
647391201,tuhé znečišťující látky,0.187
647391201,oxidy dusíku,0.348
647391201,oxid uhelnatý,0.003
510223932,tuhé znečišťující látky,1.277
510506492,tuhé znečišťující látky,0.0
510506492,oxid siřičitý,0.0
510506492,oxidy dusíku,0.018
510506492,oxid uhelnatý,0.0
510506492,organické látky vyjádřené jako TOC,0.004
510506492,těkavé organické látky (VOC),0.0
510506492,amoniak,0.0
510502122,oxidy dusíku,0.194
510502122,oxid uhelnatý,0.008
510570352,oxid siřičitý,0.001
510570352,oxidy dusíku,0.115
510570352,oxid uhelnatý,0.032
510570352,organické látky vyjádřené jako TOC,0.006
682030503,organické látky vyjádřené jako TOC,0.005
510502952,tuhé znečišťující látky,0.548
510502952,oxidy dusíku,0.013
510502952,oxid uhelnatý,0.001
635090431,tuhé znečišťující látky,0.018
635090431,oxidy dusíku,0.265
635090431,oxid uhelnatý,0.015
635090431,organické látky vyjádřené jako TOC,1.345
635090431,těkavé organické látky (VOC),0.886
682310023,oxid siřičitý,1.9
682310023,oxidy dusíku,0.44
682310023,oxid uhelnatý,0.08
682310023,amoniak,0.33
682310023,chrom (bez šestimocného chromu),0.00013
682310023,chrom šestimocný,1e-05
682310023,"měď a její sloučeniny, vyjádřené jako Cu",0.001
682310023,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.00106
682310023,Kyselina sirova,0.264
682310023,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.107
631080053,oxid siřičitý,2.16
631080053,oxidy dusíku,1.62
631080053,oxid uhelnatý,0.07
631080053,amoniak,0.57
631080053,"cin a jeho sloučeniny, vyjádřené jako Sn",0.0001
631080053,chrom (bez šestimocného chromu),0.0016
631080053,chrom šestimocný,2e-05
631080053,"měď a její sloučeniny, vyjádřené jako Cu",0.003
631080053,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.0004
631080053,Kyselina sirova,0.274
631080053,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.22
631080063,oxid siřičitý,2.22
631080063,oxidy dusíku,1.67
631080063,oxid uhelnatý,0.003
631080063,amoniak,0.51
631080063,"cin a jeho sloučeniny, vyjádřené jako Sn",0.0003
631080063,chrom (bez šestimocného chromu),0.0003
631080063,chrom šestimocný,3e-05
631080063,"měď a její sloučeniny, vyjádřené jako Cu",0.001
631080063,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.0002
631080063,Kyselina sirova,0.36
631080063,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.29
510571272,oxid siřičitý,0.146
510571272,oxidy dusíku,0.055
510571272,oxid uhelnatý,0.001
510571272,těkavé organické látky (VOC),0.676
510571272,chrom šestimocný,6e-06
510571272,Kyselina sirova,0.02847
510571272,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.011562
510900142,těkavé organické látky (VOC),0.507
510506522,oxidy dusíku,0.354
510506522,oxid uhelnatý,0.056
510506522,těkavé organické látky (VOC),0.106
510500602,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.1
653851061,oxidy dusíku,0.104
653851061,oxid uhelnatý,0.004
653851061,organické látky vyjádřené jako TOC,0.012
653851061,těkavé organické látky (VOC),0.015
682200013,tuhé znečišťující látky,0.006
682200013,těkavé organické látky (VOC),6.717
510502632,organické látky vyjádřené jako TOC,0.228
510502632,těkavé organické látky (VOC),0.251
604660013,tuhé znečišťující látky,0.026
604660013,oxidy dusíku,0.318
604660013,oxid uhelnatý,0.213
682030631,oxidy dusíku,0.193
682030631,oxid uhelnatý,0.003
682030631,těkavé organické látky (VOC),6.6
510571342,tuhé znečišťující látky,0.0
510571342,oxid siřičitý,0.0
510571342,oxidy dusíku,0.002
510571342,oxid uhelnatý,0.016
510571342,organické látky vyjádřené jako TOC,0.003
622840043,oxidy dusíku,0.114
622840043,oxid uhelnatý,0.547
622840043,organické látky vyjádřené jako TOC,0.957
510503152,tuhé znečišťující látky,0.003
510503152,oxidy dusíku,0.004
510503152,těkavé organické látky (VOC),0.012
510503152,"cin a jeho sloučeniny, vyjádřené jako Sn",0.00061976
510503152,"měď a její sloučeniny, vyjádřené jako Cu",1.86e-05
510503152,"zinek a jeho sloučeniny, vyjádřené jako Zn",2.478e-05
719170013,tuhé znečišťující látky,0.0
510223832,tuhé znečišťující látky,0.165
510223832,oxidy dusíku,0.512
510223832,oxid uhelnatý,0.161
682030213,tuhé znečišťující látky,0.001
682030213,oxid siřičitý,0.0
682030213,oxidy dusíku,0.004
682030213,oxid uhelnatý,0.0
682030223,tuhé znečišťující látky,0.001
682030223,oxid siřičitý,0.0
682030223,oxidy dusíku,0.004
682030223,oxid uhelnatý,0.0
756390053,tuhé znečišťující látky,0.352
756390053,oxidy dusíku,0.121
756390053,oxid uhelnatý,0.179
756390053,organické látky vyjádřené jako TOC,0.1
510500682,oxidy dusíku,0.045
510500682,oxid uhelnatý,0.001
647391101,tuhé znečišťující látky,0.666
647391101,oxidy dusíku,3.455
647391101,oxid uhelnatý,2.941
510500772,organické látky vyjádřené jako TOC,0.042
739440013,tuhé znečišťující látky,6.21
510223492,těkavé organické látky (VOC),0.083
510502502,tuhé znečišťující látky,0.0
510502502,oxidy dusíku,0.322
510502502,oxid uhelnatý,0.099
510502502,těkavé organické látky (VOC),1.476
