zdroj_id,nazev,mnozstvi
310006392,tuhé znečišťující látky,0.001
310006392,oxid siřičitý,0.0
310006392,oxidy dusíku,0.039
310006392,oxid uhelnatý,0.01
310006392,organické látky vyjádřené jako TOC,0.002
729050773,oxidy dusíku,0.209
729050773,oxid uhelnatý,0.003
119804662,oxidy dusíku,0.325
119804662,oxid uhelnatý,0.012
119804662,těkavé organické látky (VOC),3.069
727020173,tuhé znečišťující látky,0.006
727020173,oxid siřičitý,0.003
727020173,oxidy dusíku,0.372
727020173,oxid uhelnatý,0.093
727020173,organické látky vyjádřené jako TOC,0.018
319900672,oxidy dusíku,0.137
319900672,oxid uhelnatý,0.037
319900672,těkavé organické látky (VOC),0.153
730950171,tuhé znečišťující látky,0.204
730950171,oxid siřičitý,0.006
730950171,oxidy dusíku,1.299
730950171,oxid uhelnatý,0.216
730950171,organické látky vyjádřené jako TOC,0.044
730950171,"1,2-dichlorethylen",0.13
727160111,těkavé organické látky (VOC),0.064
728161121,těkavé organické látky (VOC),0.092
731280681,těkavé organické látky (VOC),0.0
730950203,tuhé znečišťující látky,0.0
730950203,oxid siřičitý,0.0
730950203,oxidy dusíku,0.426
730950203,oxid uhelnatý,0.105
730950203,organické látky vyjádřené jako TOC,0.0
729270461,oxidy dusíku,0.255
729270461,oxid uhelnatý,0.063
729270461,tetrachlorethylen,0.0
728950073,těkavé organické látky (VOC),0.038
727150073,tuhé znečišťující látky,0.004
727150073,oxidy dusíku,0.056
727150073,oxid uhelnatý,0.02
727180371,těkavé organické látky (VOC),0.084
729270343,těkavé organické látky (VOC),0.114
730120093,těkavé organické látky (VOC),0.09
310064952,těkavé organické látky (VOC),0.383
310052432,oxidy dusíku,0.201
310052432,oxid uhelnatý,0.051
310052432,těkavé organické látky (VOC),0.885
738620601,tuhé znečišťující látky,0.564
738620601,oxidy dusíku,0.272
738620601,oxid uhelnatý,0.011
738620601,těkavé organické látky (VOC),4.752
727750573,těkavé organické látky (VOC),1.827
310098322,tuhé znečišťující látky,0.991
310098302,tuhé znečišťující látky,1.862
310098332,tuhé znečišťující látky,0.476
310098332,oxidy dusíku,0.023
310098332,oxid uhelnatý,0.002
310098342,tuhé znečišťující látky,1.067
310098342,oxidy dusíku,0.031
310098342,oxid uhelnatý,0.002
310064672,tuhé znečišťující látky,0.946
310064672,oxidy dusíku,0.029
310064672,oxid uhelnatý,0.001
310004802,oxidy dusíku,0.058
310004802,oxid uhelnatý,0.009
310004802,organické látky vyjádřené jako TOC,0.122
310004802,těkavé organické látky (VOC),4.751
730160013,tuhé znečišťující látky,0.001
730160013,oxid siřičitý,0.001
730160013,oxidy dusíku,0.001
730160013,oxid uhelnatý,0.001
730160013,organické látky vyjádřené jako TOC,0.003
727750503,oxidy dusíku,0.709
727750503,oxid uhelnatý,0.023
601520851,tuhé znečišťující látky,0.023
601520851,oxidy dusíku,1.023
601520851,oxid uhelnatý,0.584
728950093,tuhé znečišťující látky,0.469
728950093,oxidy dusíku,1.361
728950093,oxid uhelnatý,0.12
728950093,organické látky vyjádřené jako TOC,0.024
732310063,tuhé znečišťující látky,0.588
732310063,oxidy dusíku,1.962
732310063,oxid uhelnatý,0.095
732310063,organické látky vyjádřené jako TOC,0.04
727120211,oxidy dusíku,0.872
727120211,oxid uhelnatý,0.029
731560033,oxidy dusíku,0.024
727410523,oxidy dusíku,0.116
727410523,oxid uhelnatý,0.004
119805902,oxidy dusíku,0.009
119805902,oxid uhelnatý,0.003
119805902,těkavé organické látky (VOC),2.176
119805912,organické látky vyjádřené jako TOC,0.28
732050093,těkavé organické látky (VOC),0.3
755540343,oxidy dusíku,0.108
755540343,oxid uhelnatý,0.017
310093832,oxidy dusíku,0.501
310093832,oxid uhelnatý,0.024
310093822,oxidy dusíku,0.085
310093822,oxid uhelnatý,0.022
119802482,oxidy dusíku,0.075
119802482,oxid uhelnatý,0.019
728169141,tuhé znečišťující látky,0.0
728169141,oxidy dusíku,0.0
728169141,oxid uhelnatý,0.0
727070503,tuhé znečišťující látky,0.001
727070503,oxid siřičitý,0.0
727070503,oxidy dusíku,0.006
727070503,oxid uhelnatý,0.0
727070503,organické látky vyjádřené jako TOC,0.006
727071373,oxidy dusíku,0.037
727071373,oxid uhelnatý,0.012
732450461,tuhé znečišťující látky,0.311
732450461,oxidy dusíku,6.075
732450461,oxid uhelnatý,10.365
732450461,organické látky vyjádřené jako TOC,12.159
732450461,těkavé organické látky (VOC),5.525
310024732,tuhé znečišťující látky,0.0
310024732,oxid siřičitý,0.0
310024732,oxidy dusíku,0.074
310024732,oxid uhelnatý,0.006
310024732,organické látky vyjádřené jako TOC,0.0
601520093,tuhé znečišťující látky,0.002
601520093,oxidy dusíku,0.463
601520093,oxid uhelnatý,0.172
601520093,organické látky vyjádřené jako TOC,0.042
732450023,tuhé znečišťující látky,0.0
732450023,těkavé organické látky (VOC),1.422
730190013,oxidy dusíku,0.017
310058702,oxidy dusíku,0.015
310058702,oxid uhelnatý,0.002
310058712,oxidy dusíku,0.026
310058712,oxid uhelnatý,0.002
731438301,oxidy dusíku,18.688
731438301,oxid uhelnatý,24.43
119801862,oxidy dusíku,3.272
119801862,oxid uhelnatý,4.361
310053912,tuhé znečišťující látky,0.004
310053912,těkavé organické látky (VOC),0.116
727590133,oxidy dusíku,1.705
727590133,oxid uhelnatý,0.108
732250133,těkavé organické látky (VOC),1.102
310098832,těkavé organické látky (VOC),1.44
310016642,těkavé organické látky (VOC),0.499
310029562,tuhé znečišťující látky,0.002
310029562,oxid siřičitý,0.001
310029562,oxidy dusíku,0.212
310029562,oxid uhelnatý,0.35
310029562,organické látky vyjádřené jako TOC,0.07
310029562,těkavé organické látky (VOC),0.524
732050421,oxid siřičitý,0.019
732050421,oxidy dusíku,0.477
732050421,oxid uhelnatý,0.132
732050421,organické látky vyjádřené jako TOC,0.042
732050421,Kyselina sirova,0.017
732050421,kyanidy vyjádřené jako CN,0.024
732050421,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.059
310013812,tuhé znečišťující látky,0.01
310013812,oxid siřičitý,0.014
310013812,oxidy dusíku,0.53
310013812,oxid uhelnatý,0.026
310013812,organické látky vyjádřené jako TOC,0.029
732110051,tuhé znečišťující látky,0.618
732110051,oxidy dusíku,8.96
732110051,oxid uhelnatý,2.363
732110051,organické látky vyjádřené jako TOC,0.01
732110051,těkavé organické látky (VOC),17.331
310046752,těkavé organické látky (VOC),5.91
119801532,těkavé organické látky (VOC),0.159
727090391,oxidy dusíku,0.063
727090391,oxid uhelnatý,0.005
727090391,těkavé organické látky (VOC),0.063
310097422,oxidy dusíku,0.033
310097422,oxid uhelnatý,0.124
310097422,těkavé organické látky (VOC),2.495
310099312,těkavé organické látky (VOC),1.609
791730111,tuhé znečišťující látky,0.018
791730111,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.0
728730123,tuhé znečišťující látky,0.0
728730123,oxid siřičitý,0.0
728730123,oxidy dusíku,1.294
728730123,oxid uhelnatý,0.705
728730123,organické látky vyjádřené jako TOC,0.0
310065832,oxidy dusíku,0.225
310065832,oxid uhelnatý,0.279
728221101,těkavé organické látky (VOC),0.09
755540771,oxidy dusíku,1.166
755540771,oxid uhelnatý,0.004
773990861,oxidy dusíku,0.402
773990861,oxid uhelnatý,0.067
728220851,oxidy dusíku,1.041
728220851,oxid uhelnatý,0.0
755540571,oxidy dusíku,1.858
755540571,oxid uhelnatý,0.29
119810592,oxidy dusíku,0.006
119810592,oxid uhelnatý,0.001
728310013,oxidy dusíku,0.391
728310013,oxid uhelnatý,0.001
728830023,oxidy dusíku,0.492
728830023,oxid uhelnatý,0.013
728830033,oxidy dusíku,0.509
728830033,oxid uhelnatý,0.005
728830043,oxidy dusíku,0.518
728830043,oxid uhelnatý,0.009
728830063,oxidy dusíku,0.531
728830063,oxid uhelnatý,0.035
728830073,oxidy dusíku,0.392
728830073,oxid uhelnatý,0.046
728830083,oxidy dusíku,2.168
728830083,oxid uhelnatý,0.274
729350023,tuhé znečišťující látky,0.017
729350023,oxid siřičitý,0.0
729350023,oxidy dusíku,23.128
729350023,oxid uhelnatý,4.337
729350023,oxid uhličitý,28565.232
729350023,arsen,8.9795e-05
729350023,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000866754
729350023,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.005170277
729350023,"rtuť její sloučeniny, vyjádřené jako Hg",4.4897e-05
729350023,polychlorované dibenzodioxiny a dibenzofurany,1.825e-09
729350023,polycyklické aromatické uhlovodíky,0.000157476
729350023,polychlorované bifenyly,6e-11
729350023,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.016541
729350023,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.016541
729790013,oxidy dusíku,1.61
729790013,oxid uhelnatý,0.1
729270013,tuhé znečišťující látky,0.077
729270013,oxid siřičitý,0.0
729270013,oxidy dusíku,17.3
729270013,oxid uhelnatý,0.0
729270013,oxid uhličitý,22432.615
729270013,arsen,7.1875e-05
729270013,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000645737
729270013,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.004652935
729270013,"rtuť její sloučeniny, vyjádřené jako Hg",5.9769e-05
729270013,polychlorované dibenzodioxiny a dibenzofurany,2.297e-09
729270013,polycyklické aromatické uhlovodíky,0.000252098
729270013,polychlorované bifenyly,1.05e-10
729270013,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.015888
729270013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.038585
755540153,oxidy dusíku,2.132
755540153,oxid uhelnatý,0.033
755540173,oxidy dusíku,2.494
755540173,oxid uhelnatý,0.036
755540203,oxidy dusíku,1.743
755540203,oxid uhelnatý,0.102
755540213,oxidy dusíku,1.7
755540213,oxid uhelnatý,0.016
755540223,oxidy dusíku,0.429
755540223,oxid uhelnatý,0.023
738620093,oxidy dusíku,0.592
738620093,oxid uhelnatý,0.001
773770013,oxidy dusíku,0.249
773770013,oxid uhelnatý,0.059
729700013,oxidy dusíku,0.95
729700013,oxid uhelnatý,0.116
729700023,oxidy dusíku,0.747
729700023,oxid uhelnatý,0.137
729700033,oxidy dusíku,0.017
729700033,oxid uhelnatý,0.0
729700043,oxidy dusíku,2.396
729700043,oxid uhelnatý,0.0
755540133,oxidy dusíku,0.947
755540133,oxid uhelnatý,0.002
755540143,oxidy dusíku,0.945
755540143,oxid uhelnatý,0.26
755540193,oxidy dusíku,1.506
755540193,oxid uhelnatý,0.0
791730063,oxidy dusíku,1.957
791730063,oxid uhelnatý,0.013
729710301,oxidy dusíku,0.283
729710301,oxid uhelnatý,0.025
728160081,oxidy dusíku,0.146
728160081,oxid uhelnatý,0.016
728160081,těkavé organické látky (VOC),0.199
782370023,amoniak,0.703
732450133,tuhé znečišťující látky,0.003
732450133,oxid siřičitý,0.001
732450133,oxidy dusíku,0.242
732450133,oxid uhelnatý,0.04
732450133,organické látky vyjádřené jako TOC,0.008
732450133,těkavé organické látky (VOC),0.596
727180533,oxidy dusíku,0.975
727180533,oxid uhelnatý,0.018
727180073,oxidy dusíku,0.11
727180073,oxid uhelnatý,0.009
727180553,oxidy dusíku,0.265
727180553,oxid uhelnatý,0.004
727180543,oxidy dusíku,0.977
727180543,oxid uhelnatý,0.117
643770013,těkavé organické látky (VOC),0.456
727750583,těkavé organické látky (VOC),0.256
727020383,oxidy dusíku,0.373
727020383,oxid uhelnatý,0.077
727020383,těkavé organické látky (VOC),0.066
643770833,tuhé znečišťující látky,0.001
728610273,tuhé znečišťující látky,1.33
310096592,těkavé organické látky (VOC),0.398
310070782,tuhé znečišťující látky,2.524
310070782,oxidy dusíku,0.072
310070782,oxid uhelnatý,0.003
310062462,tuhé znečišťující látky,0.818
310062462,oxidy dusíku,0.031
310062462,oxid uhelnatý,0.001
310060762,oxidy dusíku,0.174
310060762,oxid uhelnatý,0.013
310060762,těkavé organické látky (VOC),0.193
732540131,oxidy dusíku,1.417
732540131,oxid uhelnatý,0.047
732540131,organické látky vyjádřené jako TOC,0.206
732540131,těkavé organické látky (VOC),5.925
310501732,tuhé znečišťující látky,0.041
310501732,oxidy dusíku,7.252
310501732,oxid uhelnatý,14.221
770230073,tuhé znečišťující látky,0.018
310501282,oxidy dusíku,0.052
310501282,oxid uhelnatý,0.002
663200023,tuhé znečišťující látky,0.025
660520143,těkavé organické látky (VOC),0.118
310502082,oxidy dusíku,0.75
310502082,oxid uhelnatý,1.28
311441002,tuhé znečišťující látky,0.036
311441002,oxid siřičitý,0.667
311441002,oxidy dusíku,8.937
311441002,oxid uhelnatý,1.752
311470172,tuhé znečišťující látky,0.028
311470172,oxid siřičitý,0.032
311470172,oxidy dusíku,4.912
770230161,tuhé znečišťující látky,0.008
770230161,oxid siřičitý,0.004
770230161,oxidy dusíku,0.249
770230161,oxid uhelnatý,0.017
770230161,organické látky vyjádřené jako TOC,0.024
310500182,tuhé znečišťující látky,0.004
310500182,oxidy dusíku,0.046
310500182,oxid uhelnatý,0.031
770230043,tuhé znečišťující látky,0.831
310570212,těkavé organické látky (VOC),0.324
310470092,tuhé znečišťující látky,0.11
624400491,těkavé organické látky (VOC),5.601
617860023,oxidy dusíku,0.02
617860023,oxid uhelnatý,0.005
310400092,oxidy dusíku,0.039
310400092,oxid uhelnatý,0.002
310502112,tuhé znečišťující látky,0.356
770230143,tuhé znečišťující látky,0.343
756370023,tuhé znečišťující látky,0.04
310570102,oxidy dusíku,0.094
310570102,oxid uhelnatý,0.004
310501522,tuhé znečišťující látky,0.026
310501522,oxid siřičitý,0.082
310501522,oxidy dusíku,2.6
310501522,oxid uhelnatý,6.95
310500222,oxidy dusíku,0.316
310500222,oxid uhelnatý,0.043
310500232,oxidy dusíku,0.011
310500232,oxid uhelnatý,0.006
679160023,tuhé znečišťující látky,0.0
716500013,tuhé znečišťující látky,0.018
716500013,oxidy dusíku,0.041
716500013,oxid uhelnatý,0.001
716500013,organické látky vyjádřené jako TOC,0.252
311470112,tuhé znečišťující látky,0.001
311470112,oxidy dusíku,0.488
311470112,oxid uhelnatý,0.029
311470112,organické látky vyjádřené jako TOC,0.182
311470112,těkavé organické látky (VOC),0.316
716500621,tuhé znečišťující látky,0.224
716500621,oxid siřičitý,27.969
716500621,oxidy dusíku,53.447
716500621,oxid uhelnatý,54.811
770230083,oxidy dusíku,1.023
770230083,oxid uhelnatý,0.041
624400053,oxidy dusíku,3.228
624400053,oxid uhelnatý,0.675
624400063,oxidy dusíku,1.586
624400063,oxid uhelnatý,0.229
651630053,oxidy dusíku,0.0
651630053,oxid uhelnatý,0.0
704970103,oxidy dusíku,0.686
704970103,oxid uhelnatý,0.01
310570502,oxidy dusíku,11.661
310570502,oxid uhelnatý,2.998
310400962,methan,2.24
624400013,tuhé znečišťující látky,0.6
624400013,chrom šestimocný,0.047825
310400152,oxidy dusíku,0.017
310400152,oxid uhelnatý,0.001
310400152,těkavé organické látky (VOC),0.059
660520123,tuhé znečišťující látky,0.0
660520123,organické látky vyjádřené jako TOC,0.484
660520123,těkavé organické látky (VOC),0.455
310500422,tuhé znečišťující látky,0.003
310500422,oxidy dusíku,0.004
310500422,oxid uhelnatý,0.958
310501742,oxidy dusíku,0.003
310501742,oxid uhelnatý,0.001
311470202,tuhé znečišťující látky,0.0
310500742,tuhé znečišťující látky,1.057
310400462,tuhé znečišťující látky,0.346
310500272,tuhé znečišťující látky,1.102
310400472,tuhé znečišťující látky,0.0
310500462,tuhé znečišťující látky,7.876
310500462,těkavé organické látky (VOC),0.129
660528241,tuhé znečišťující látky,0.555
660528241,oxid siřičitý,0.581
660528241,oxidy dusíku,12.246
660528241,oxid uhelnatý,2.98
756960013,těkavé organické látky (VOC),0.23
310500492,tuhé znečišťující látky,0.003
310500492,těkavé organické látky (VOC),0.91
310470122,tuhé znečišťující látky,0.305
310470122,oxidy dusíku,1.038
310470122,oxid uhelnatý,1.061
310470122,organické látky vyjádřené jako TOC,0.204
310470122,těkavé organické látky (VOC),0.254
617868201,tuhé znečišťující látky,0.016
617868201,oxidy dusíku,5.388
617868201,oxid uhelnatý,5.831
759140023,těkavé organické látky (VOC),1.114
311440872,tuhé znečišťující látky,1.425
311440872,oxidy dusíku,0.632
311440872,oxid uhelnatý,0.026
